|Nobsts|,|Tc|,|Tp|,|Ns|,|Nkn|,|Acc|,|MaxIt|,|FS_MaxIt|,|LS_MaxIt|,|Deps|,|Seps|,|Drho|,|LS_mdist|,|LS_topt|,|Dopt|,|NSE|,|FIR|,|LAS|,|LMA|,|MAX|,|MIN|,|AVG|,|RMP|,|RMG|,|TOT|
0,4.1745454545454539,5.5999999999999996,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,2.0,0.707453966141,0.338912963867,1.0,0.338912963867,0.338912963867,0.338912963867,0.0811855967451,0.0811855967451,7.84616751737
0,0.40000000000000002,2.0,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,14.0,0.874772071838,0.454377889633,1.0,0.0342540740967,0.0224630832672,0.0278509259224,0.0856351852417,1.13594472408,7.24898028145
0,0.70000000000000007,2.0,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,9.0,1.1637699604,0.444271087646,1.0,0.146739959717,0.0298330783844,0.0639728818621,0.209628513881,0.634672982352,7.31036171922
0,1.0,2.0,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,7.0,0.892049074173,0.326534986496,1.0,0.0281698703766,0.0205881595612,0.0224973201752,0.0281698703766,0.326534986496,7.31016403669
0,1.3000000000000003,2.0,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,6.0,1.05049705505,0.326817035675,1.0,0.0227100849152,0.0200669765472,0.0214154720306,0.0174692960886,0.25139771975,7.27916401497
0,0.47999999999999998,2.3999999999999999,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,12.0,0.825749874115,0.348749876022,1.0,0.0332689285278,0.0234479904175,0.0289085149765,0.0693102677663,0.726562241713,7.27380976874
0,0.76800000000000002,2.3999999999999999,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,8.0,0.77750992775,0.301169872284,1.0,0.0983581542969,0.0204350948334,0.0400663614273,0.128070513407,0.392148271203,7.31050193955
0,1.056,2.3999999999999999,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,6.0,0.92143702507,0.311222076416,1.0,0.0215640068054,0.0197260379791,0.0206530094147,0.02042046099,0.294717875394,7.34722623107
0,1.3439999999999999,2.3999999999999999,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,6.0,0.830208063126,0.322742938995,1.0,0.0318059921265,0.019241809845,0.0255424380302,0.0236651727131,0.240136115324,7.34722623107
0,1.6319999999999999,2.3999999999999999,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,5.0,0.751560926437,0.304888010025,1.0,0.0230579376221,0.0181181430817,0.0202393531799,0.0141286382488,0.186818633594,7.34698709283
