|Nobsts|,|Tc|,|Tp|,|Ns|,|Nssol|,|Nkn|,|Acc|,|MaxIt|,|FS_MaxIt|,|LS_MaxIt|,|Deps|,|Seps|,|Drho|,|LS_mdist|,|LS_topt|,|Dopt|,|MOB|,|PEN|,|NSE|,|FIR|,|LAS|,|LMA|,|MAX|,|MIN|,|AVG|,|RMP|,|RMG|,|TOT|
7,0.6,2.4,19,285,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000462709289894,24.0,6.53499984741,1.99499988556,0.0,2.27300000191,0.255000114441,0.841318173842,3.40950000286,3.40950000286,16.1859586482
7,0.6,2.4,20,300,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000406468882843,26.0,6.61299991608,1.97399997711,0.0,2.93499994278,0.148000001907,0.819916675488,4.64708324273,4.64708324273,16.3283806709
7,0.6,2.4,21,315,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000418967469734,26.0,6.89999985695,2.67699980736,1.0,1.5039999485,0.28200006485,0.824833343426,2.50666658084,4.4616663456,16.2265128018
7,0.6,2.4,22,330,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000250464175672,28.0,7.61400008202,1.91900014877,0.0,2.09899997711,0.142999887466,0.89615384432,3.67324995995,3.67324995995,16.1586513452
7,0.6,2.4,23,345,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00042772047364,24.0,7.89299988747,2.63399982452,1.0,1.2610001564,0.288000106812,0.86200001023,1.92652801673,4.02416639858,16.2072508246
7,0.6,2.4,24,360,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000283119172784,25.0,7.61699986458,3.1400001049,1.0,2.09699988365,0.31299996376,1.01860869449,3.34937481417,5.01527794533,16.2192770125
7,0.6,2.4,25,375,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000397117346553,28.0,8.71000003815,2.23500013351,0.0,2.94299983978,0.165999889374,1.23200000249,4.90499973297,4.90499973297,17.0383884648
7,0.6,2.4,26,390,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000229708341151,28.0,8.42900013924,1.91299986839,1.0,1.85800004005,0.171000003815,0.944538455743,3.22569451398,3.32118032707,16.1737867482
7,0.6,2.4,10,150,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00517755089884,29.0,4.18000006676,1.94899988174,1.0,1.27699995041,0.0799999237061,0.633296295449,2.39437490702,3.65437477827,16.0828896136
7,0.6,2.4,11,165,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.0018965928244,22.0,4.32299995422,2.09000015259,1.0,1.89400005341,0.180999994278,0.695399999619,2.63055562973,2.90277798971,16.0828021183
7,0.6,2.4,12,180,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00167120292133,24.0,4.79399991035,2.07000017166,0.0,2.84299993515,0.18799996376,0.792636361989,4.34347212315,4.34347212315,16.1417280106
7,0.6,2.4,13,195,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00130989186233,26.0,5.22899985313,1.90400004387,0.0,4.60599994659,0.18799996376,0.899208337069,7.67666657766,7.67666657766,16.1425545351
7,0.6,2.4,14,210,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00204326945864,28.0,5.57299995422,1.94500017166,1.0,1.00100016594,0.202999830246,0.723038462492,1.80736141072,3.5118058655,16.1524692207
7,0.6,2.4,15,225,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00137736191811,23.0,5.89599990845,2.19099998474,1.0,1.14499998093,0.227999925613,0.83233332634,1.66979163885,3.19520831108,16.1864983798
7,0.6,2.4,16,240,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000805504279415,25.0,6.25800013542,2.1369998455,0.0,3.15499997139,0.25,0.945869570193,4.9296874553,4.9296874553,16.1011151323
7,0.6,2.4,17,255,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000140910708967,26.0,6.54800009727,2.09599995613,0.0,2.78600001335,0.261999845505,1.02479165792,4.64333335559,4.64333335559,16.1642264146
7,0.6,2.4,18,270,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000643575355926,28.0,7.06299996376,2.14699983597,0.0,4.72500014305,0.150000095367,1.08919230791,8.36718775332,8.36718775332,16.1065075871
7,0.6,2.4,19,285,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000381076652815,24.0,7.38000011444,2.17899990082,0.0,2.89399981499,0.287999868393,1.14854544943,4.34099972248,4.34099972248,16.2176071718
7,0.6,2.4,20,300,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000940580123751,25.0,7.71599984169,2.66300010681,0.0,4.75599980354,0.319000005722,1.25786956497,7.53033302228,7.53033302228,16.3637633702
7,0.6,2.4,21,315,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000244385995162,26.0,8.17499995232,2.64499998093,1.0,1.87699985504,0.317000150681,1.06591666738,3.12833309174,4.40833330154,16.1716762161
7,0.6,2.4,22,330,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000149687213333,28.0,8.51999998093,2.10199999809,0.0,2.25699996948,0.338000059128,1.14411539298,3.94974994659,3.94974994659,16.0784456498
7,0.6,2.4,23,345,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000229008168947,24.0,8.77099990845,2.90299987793,0.0,3.34399986267,0.34500002861,1.33922726458,5.10888867908,5.10888867908,16.218195001
7,0.6,2.4,24,360,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000101764679051,25.0,9.1890001297,2.13499999046,0.0,2.63000011444,0.361999988556,1.29713042923,4.20069462723,4.20069462723,16.2373999519
7,0.6,2.4,25,375,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000172555048666,26.0,9.3220000267,3.22100019455,0.0,4.64899992943,0.369999885559,1.40079165498,7.74833321571,7.74833321571,16.1778279612
7,0.6,2.4,26,390,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000215579930285,27.0,9.69899988174,3.34099984169,0.0,6.42499995232,0.390000104904,1.66932001114,11.1545138061,11.1545138061,16.1892674832
